"TimeMarker","Id","VelocityX","VelocityY","VelocityZ","PlatformAzimuth","RollAngle","PitchAngle","PresentTrueHeading","PresentMagneticHeading","GreatCircleSteeringError","ComputedCourseDeviation","TimeToSteerpoint","DistanceToSteerpoint","RelativeBearingToSteerpoint","RelativeBearingToNthWaypoint_Markpoint","TimeToNthWaypoint_Markpoint","DistanceToNthWaypoint_Markpoint","MagneticHeadingToNthWaypoint_Markpoint","TrueAirSpeed","PresentMagneticGroundTrack","PresentDriftAngle"
2025-08-01 07:30:31,345176539164,-289.197021484375,656.395263671875,-0.00474166870117188,1.3809814453125,1.94329833984375,0.0048828125,0.47552490234375,0.142730712890625,0.796966552734375,0.926605224609375,24104,28454,0.7838134765625,0.7838134765625,24104,28454,0.926605224609375,425,0.129669189453125,1.9869384765625
2025-08-01 07:30:31,346485162012,-289.413665771484,656.298156738281,0.0370330810546875,1.38076782226563,1.94378662109375,0.004302978515625,0.475189208984375,0.453338623046875,0.797210693359375,1.23757934570313,24105,28454,0.78411865234375,0.78411865234375,24105,28454,1.23757934570313,425,0.44036865234375,1.98699951171875
2025-08-01 07:30:31,346581631004,-289.693634033203,656.198364257813,-0.0284614562988281,1.38070678710938,1.94329833984375,0.004913330078125,0.475250244140625,0.1424560546875,0.79718017578125,0.9266357421875,24104,28454,0.784088134765625,0.784088134765625,24104,28454,0.926605224609375,425,0.129425048828125,1.9869384765625
2025-08-01 07:30:31,347789590556,-289.912841796875,656.092041015625,0.00275039672851563,1.38052368164063,1.94378662109375,0.004302978515625,0.474945068359375,0.453094482421875,0.797454833984375,1.23757934570313,24105,28454,0.78436279296875,0.78436279296875,24105,28454,1.23757934570313,425,0.44012451171875,1.98703002929688
2025-08-01 07:30:31,347886059548,-290.227447509766,655.995666503906,0.000850677490234375,1.38043212890625,1.94326782226563,0.004913330078125,0.475006103515625,0.1422119140625,0.797454833984375,0.9266357421875,24104,28454,0.78436279296875,0.78436279296875,24104,28454,0.926605224609375,425,0.129180908203125,1.98696899414063
2025-08-01 07:30:31,349253402652,-290.428833007813,655.861877441406,0.0015869140625,1.3802490234375,1.9437255859375,0.004302978515625,0.47467041015625,0.45281982421875,0.797698974609375,1.23757934570313,24105,28454,0.784637451171875,0.784637451171875,24105,28454,1.23757934570313,425,0.43988037109375,1.987060546875
2025-08-01 07:30:31,349349871644,-290.742370605469,655.784423828125,0.0360221862792969,1.38018798828125,1.9432373046875,0.004913330078125,0.474761962890625,0.141937255859375,0.79766845703125,0.9266357421875,24104,28454,0.784637451171875,0.784637451171875,24104,28454,0.926605224609375,425,0.128936767578125,1.98699951171875
2025-08-01 07:30:31,350654300188,-290.942535400391,655.668151855469,0.0134239196777344,1.37997436523438,1.9437255859375,0.004302978515625,0.474395751953125,0.452545166015625,0.797943115234375,1.23757934570313,24105,28454,0.784912109375,0.784912109375,24105,28454,1.23757934570313,425,0.43963623046875,1.98709106445313
2025-08-01 07:30:31,350750769180,-291.244964599609,655.590270996094,0.0333747863769531,1.3798828125,1.9432373046875,0.0048828125,0.474456787109375,0.14166259765625,0.797943115234375,0.9266357421875,24104,28454,0.784912109375,0.784912109375,24104,28454,0.926605224609375,425,0.128692626953125,1.98703002929688
2025-08-01 07:30:32,351920979996,-291.457672119141,655.4765625,0.027099609375,1.37969970703125,1.94375610351563,0.004302978515625,0.47412109375,0.4522705078125,0.798187255859375,1.23757934570313,24105,28454,0.78521728515625,0.785186767578125,24105,28454,1.23757934570313,425,0.43939208984375,1.98712158203125
2025-08-01 07:30:32,352017448988,-291.745666503906,655.379760742188,0.00883865356445313,1.37960815429688,1.9432373046875,0.0048828125,0.47418212890625,0.141387939453125,0.798187255859375,0.926605224609375,24101,28454,0.785186767578125,0.785186767578125,24101,28454,0.926605224609375,425,0.128448486328125,1.987060546875
2025-08-01 07:30:32,353225408540,-291.954345703125,655.267150878906,0.0173721313476563,1.37942504882813,1.94375610351563,0.0042724609375,0.473846435546875,0.45196533203125,0.798431396484375,1.23757934570313,24102,28455,0.78546142578125,0.78546142578125,24102,28455,1.23757934570313,425,0.43914794921875,1.98715209960938
2025-08-01 07:30:32,353321877532,-292.250335693359,655.165222167969,0.00192642211914063,1.37933349609375,1.9432373046875,0.0048828125,0.473907470703125,0.14111328125,0.798431396484375,0.926605224609375,24101,28454,0.78546142578125,0.78546142578125,24101,28454,0.926605224609375,425,0.128204345703125,1.98709106445313
2025-08-01 07:30:32,354798272540,-292.486541748047,655.050842285156,-0.00134658813476563,1.379150390625,1.9437255859375,0.0042724609375,0.47357177734375,0.451690673828125,0.798675537109375,1.23757934570313,24102,28455,0.7857666015625,0.7857666015625,24102,28455,1.23757934570313,425,0.43890380859375,1.98715209960938
2025-08-01 07:30:32,354894741532,-292.800018310547,654.96533203125,0.0292129516601563,1.37905883789063,1.94320678710938,0.0048828125,0.4736328125,0.140838623046875,0.798675537109375,0.9266357421875,24101,28454,0.785736083984375,0.785736083984375,24101,28454,0.926605224609375,425,0.127960205078125,1.98712158203125
2025-08-01 07:30:32,356102701084,-293.034515380859,654.83740234375,0.04290771484375,1.37887573242188,1.94369506835938,0.0042724609375,0.473297119140625,0.451446533203125,0.798919677734375,1.23757934570313,24102,28455,0.786041259765625,0.786041259765625,24102,28455,1.23757934570313,425,0.43865966796875,1.9871826171875
2025-08-01 07:30:32,356199170076,-293.343200683594,654.747924804688,-0.0235061645507813,1.3787841796875,1.94317626953125,0.004852294921875,0.473358154296875,0.14056396484375,0.798919677734375,0.9266357421875,24101,28454,0.7860107421875,0.7860107421875,24101,28454,0.926605224609375,425.125,0.127716064453125,1.98715209960938
2025-08-01 07:30:32,357495210012,-293.538970947266,654.640930175781,0.0210685729980469,1.37860107421875,1.94369506835938,0.0042724609375,0.4730224609375,0.451171875,0.7991943359375,1.23757934570313,24102,28455,0.78631591796875,0.786285400390625,24102,28455,1.23757934570313,425,0.438385009765625,1.98724365234375
2025-08-01 07:30:32,357591679004,-293.853302001953,654.539489746094,-0.00814437866210938,1.37850952148438,1.94320678710938,0.0048828125,0.47308349609375,0.140289306640625,0.799163818359375,0.9266357421875,24101,28454,0.786285400390625,0.786285400390625,24101,28454,0.926605224609375,425.125,0.12744140625,1.9871826171875
